name,followers,likes,comments,growth_rate,engagement_rate,account_age_days,fraud_risk_score,vetting_action,predicted_fraud,novel_pattern_flag
influencer_1252,931243,32729,1033,12.61,3.51,1612,3.0,APPROVE - Low fraud risk,0,
influencer_1253,1459808,51584,1912,-3.64,3.53,1841,0.0,APPROVE - Low fraud risk,0,
influencer_1254,414881,8423,307,5.74,2.03,1313,0.0,APPROVE - Low fraud risk,0,
influencer_1255,288515,6369,466,6.9,2.21,192,0.0,APPROVE - Low fraud risk,0,
influencer_1256,347449,6160,197,-0.49,1.77,212,0.0,APPROVE - Low fraud risk,0,
influencer_1257,291130,10032,276,3.4,3.45,725,0.1,APPROVE - Low fraud risk,0,
influencer_1258,267295,7429,381,-1.28,2.78,685,0.0,APPROVE - Low fraud risk,0,
influencer_1259,1589149,42595,3010,1.9,2.68,92,0.6,APPROVE - Low fraud risk,0,
influencer_1260,5000000,30568,1729,7.74,0.61,1287,4.3,APPROVE - Low fraud risk,0,
influencer_1261,774154,29370,706,8.97,3.79,585,0.1,APPROVE - Low fraud risk,0,
influencer_1262,190402,2917,87,10.05,1.53,290,7.1,APPROVE - Low fraud risk,0,
influencer_1263,114610,2348,145,3.98,2.05,170,0.0,APPROVE - Low fraud risk,0,
influencer_1264,695288,13439,412,6.55,1.93,108,1.6,APPROVE - Low fraud risk,0,
influencer_1265,339598,3545,159,-1.24,1.04,387,0.0,APPROVE - Low fraud risk,0,
influencer_1266,123377,5701,237,3.68,4.62,405,0.1,APPROVE - Low fraud risk,0,
influencer_1267,150801,2316,139,0.84,1.54,361,0.0,APPROVE - Low fraud risk,0,
influencer_1268,3235862,62378,3416,2.0,1.93,1648,0.2,APPROVE - Low fraud risk,0,
influencer_1269,5000000,1278,50,27.89,0.03,558,94.9,REJECT - High fraud risk,1,
influencer_1270,59042,1990,101,5.98,3.37,926,0.3,APPROVE - Low fraud risk,0,
influencer_1271,5000000,343263,10213,1.67,6.87,1531,0.2,APPROVE - Low fraud risk,0,"Possible novel fraud pattern (high anomaly, not matched by labeled examples)"
influencer_1272,226599,9651,347,-1.58,4.26,395,0.0,APPROVE - Low fraud risk,0,
influencer_1273,393058,10892,438,3.14,2.77,78,0.1,APPROVE - Low fraud risk,0,
influencer_1274,511479,12922,552,4.49,2.53,1784,0.0,APPROVE - Low fraud risk,0,
influencer_1275,5000000,177096,9507,6.9,3.54,245,0.8,APPROVE - Low fraud risk,0,
influencer_1276,814456,20820,990,5.3,2.56,1392,0.0,APPROVE - Low fraud risk,0,
influencer_1277,568001,13991,450,0.6,2.46,1526,0.0,APPROVE - Low fraud risk,0,
influencer_1278,312387,10241,482,0.39,3.28,703,0.0,APPROVE - Low fraud risk,0,
influencer_1279,2504281,126649,7671,-2.62,5.06,1968,0.2,APPROVE - Low fraud risk,0,
influencer_1280,854423,14528,528,5.95,1.7,1124,0.0,APPROVE - Low fraud risk,0,
influencer_1281,315773,9617,526,2.85,3.05,752,0.1,APPROVE - Low fraud risk,0,
influencer_1282,1400090,52113,1698,1.34,3.72,993,0.0,APPROVE - Low fraud risk,0,
influencer_1283,843574,1959,111,-2.63,0.23,354,61.1,MANUAL REVIEW - Audit history,1,
influencer_1284,612703,24842,1133,3.21,4.05,1831,0.0,APPROVE - Low fraud risk,0,
influencer_1285,510580,8380,417,5.25,1.64,1895,0.0,APPROVE - Low fraud risk,0,
influencer_1286,226136,4780,270,4.43,2.11,964,0.0,APPROVE - Low fraud risk,0,
influencer_1287,2889809,72470,3410,6.81,2.51,1150,0.7,APPROVE - Low fraud risk,0,
influencer_1288,107915,3741,264,0.78,3.47,1381,0.0,APPROVE - Low fraud risk,0,
influencer_1289,534537,15735,685,4.78,2.94,840,0.3,APPROVE - Low fraud risk,0,
influencer_1290,2583491,76260,5404,4.77,2.95,182,1.4,APPROVE - Low fraud risk,0,
influencer_1291,339949,17062,749,0.07,5.02,459,0.0,APPROVE - Low fraud risk,0,
influencer_1292,2168700,50751,2789,1.77,2.34,1149,0.2,APPROVE - Low fraud risk,0,
influencer_1293,972691,113,3,4.3,0.01,264,100.0,REJECT - High fraud risk,1,
influencer_1294,208196,9897,379,0.71,4.75,1898,0.0,APPROVE - Low fraud risk,0,
influencer_1295,895255,33126,1173,1.64,3.7,890,0.3,APPROVE - Low fraud risk,0,
influencer_1296,188399,4796,1643,15.53,2.55,537,98.2,REJECT - High fraud risk,1,
influencer_1297,2332267,38760,2077,4.72,1.66,1404,0.3,APPROVE - Low fraud risk,0,
influencer_1298,60401,1966,98,1.16,3.25,1066,0.0,APPROVE - Low fraud risk,0,
influencer_1299,2688219,85054,3143,6.54,3.16,1473,0.0,APPROVE - Low fraud risk,0,
influencer_1300,158866,3405,107,2.97,2.14,981,0.0,APPROVE - Low fraud risk,0,
influencer_1301,594696,17904,970,4.84,3.01,115,1.5,APPROVE - Low fraud risk,0,
influencer_1302,727808,20249,955,1.85,2.78,1249,0.0,APPROVE - Low fraud risk,0,
influencer_1303,3756723,100250,3594,-5.48,2.67,361,0.0,APPROVE - Low fraud risk,0,
influencer_1304,441683,17760,8712,16.98,4.02,856,99.6,REJECT - High fraud risk,1,
influencer_1305,219664,2971,73,4.36,1.35,912,0.3,APPROVE - Low fraud risk,0,
influencer_1306,88185,3455,178,1.33,3.92,1495,0.0,APPROVE - Low fraud risk,0,
influencer_1307,194694,6576,351,4.27,3.38,553,0.1,APPROVE - Low fraud risk,0,
influencer_1308,284202,194,7,12.24,0.07,132,98.6,REJECT - High fraud risk,1,
influencer_1309,1543640,33747,571,2.14,2.19,1217,0.0,APPROVE - Low fraud risk,0,
influencer_1310,1187780,52067,2954,5.39,4.38,1667,0.2,APPROVE - Low fraud risk,0,
influencer_1311,616137,6292,454,1.0,1.02,1465,0.0,APPROVE - Low fraud risk,0,
influencer_1312,251836,5766,226,8.47,2.29,1483,0.0,APPROVE - Low fraud risk,0,
influencer_1313,2113360,88596,3856,6.58,4.19,1098,0.7,APPROVE - Low fraud risk,0,
influencer_1314,2236111,73019,1514,2.12,3.27,868,0.4,APPROVE - Low fraud risk,0,
influencer_1315,493332,9866,428,-1.76,2.0,1598,0.0,APPROVE - Low fraud risk,0,
influencer_1316,124855,3215,173,-1.95,2.57,560,0.0,APPROVE - Low fraud risk,0,
influencer_1317,1034504,38406,1643,4.74,3.71,497,0.7,APPROVE - Low fraud risk,0,
influencer_1318,256172,9262,310,6.63,3.62,1751,0.0,APPROVE - Low fraud risk,0,
influencer_1319,4754133,162898,5090,10.48,3.43,828,3.6,APPROVE - Low fraud risk,0,
influencer_1320,1183083,31568,684,0.56,2.67,992,0.0,APPROVE - Low fraud risk,0,
influencer_1321,577000,20334,834,1.62,3.52,1676,0.0,APPROVE - Low fraud risk,0,
influencer_1322,1601093,62042,3743,2.46,3.87,370,0.6,APPROVE - Low fraud risk,0,
influencer_1323,322506,7049,325,4.45,2.19,926,0.0,APPROVE - Low fraud risk,0,
influencer_1324,706065,21177,448,3.87,3.0,1587,0.0,APPROVE - Low fraud risk,0,
influencer_1325,863973,21663,1112,3.73,2.51,269,0.0,APPROVE - Low fraud risk,0,
influencer_1326,682213,21332,984,9.37,3.13,1434,0.3,APPROVE - Low fraud risk,0,
influencer_1327,49396,1636,112,-0.03,3.31,911,0.0,APPROVE - Low fraud risk,0,
influencer_1328,215288,5716,362,4.71,2.65,417,0.1,APPROVE - Low fraud risk,0,
influencer_1329,69209,2628,94,6.83,3.8,1902,0.0,APPROVE - Low fraud risk,0,
influencer_1330,1055403,37093,2254,9.21,3.51,630,3.4,APPROVE - Low fraud risk,0,
influencer_1331,664170,5683,280,2.96,0.86,1430,0.0,APPROVE - Low fraud risk,0,
influencer_1332,717457,22150,1300,-0.19,3.09,1640,0.4,APPROVE - Low fraud risk,0,
influencer_1333,722848,26345,1540,8.79,3.64,1063,0.7,APPROVE - Low fraud risk,0,
influencer_1334,67108,2154,82,5.3,3.21,1344,0.0,APPROVE - Low fraud risk,0,
influencer_1335,462158,4730,183,3.65,1.02,1526,0.0,APPROVE - Low fraud risk,0,
influencer_1336,323674,9521,678,1.17,2.94,150,0.0,APPROVE - Low fraud risk,0,
influencer_1337,296681,12267,572,2.06,4.13,1870,0.0,APPROVE - Low fraud risk,0,
influencer_1338,701291,17572,730,2.94,2.51,859,0.0,APPROVE - Low fraud risk,0,
influencer_1339,112014,663,32,4.86,0.59,838,16.0,APPROVE - Low fraud risk,0,
influencer_1340,1130936,30308,1318,7.86,2.68,933,0.7,APPROVE - Low fraud risk,0,
influencer_1341,607460,15055,618,4.95,2.48,1917,0.0,APPROVE - Low fraud risk,0,
influencer_1342,171184,5009,147,-4.93,2.93,780,0.0,APPROVE - Low fraud risk,0,
influencer_1343,99301,3243,158,7.19,3.27,1657,0.0,APPROVE - Low fraud risk,0,
influencer_1344,1190880,48619,2359,-2.13,4.08,375,0.4,APPROVE - Low fraud risk,0,
influencer_1345,1049107,15017,651,-1.92,1.43,1788,0.0,APPROVE - Low fraud risk,0,
influencer_1346,767501,10269,597,4.27,1.34,1191,0.0,APPROVE - Low fraud risk,0,
influencer_1347,1521800,25206,1128,6.3,1.66,1353,0.0,APPROVE - Low fraud risk,0,
influencer_1348,1525066,32205,1342,-3.85,2.11,1155,0.1,APPROVE - Low fraud risk,0,
influencer_1349,488538,10262,355,0.06,2.1,669,0.0,APPROVE - Low fraud risk,0,
influencer_1350,487360,11391,439,3.88,2.34,1009,0.3,APPROVE - Low fraud risk,0,
influencer_1351,158509,3975,596,-4.67,2.51,653,47.0,CAUTION - Monitor 2-4 weeks,0,
influencer_1352,866153,27172,1333,1.67,3.14,403,0.2,APPROVE - Low fraud risk,0,
influencer_1353,122846,5885,350,1.64,4.79,1915,0.0,APPROVE - Low fraud risk,0,
influencer_1354,743564,30021,1040,-2.81,4.04,985,0.0,APPROVE - Low fraud risk,0,
influencer_1355,396199,13058,502,5.6,3.3,65,1.5,APPROVE - Low fraud risk,0,
influencer_1356,1174645,48849,2143,0.01,4.16,488,0.3,APPROVE - Low fraud risk,0,
influencer_1357,389038,10941,587,6.26,2.81,1645,0.0,APPROVE - Low fraud risk,0,
influencer_1358,1218664,23622,1324,4.32,1.94,133,0.4,APPROVE - Low fraud risk,0,
influencer_1359,988409,16197,555,-1.24,1.64,1633,0.0,APPROVE - Low fraud risk,0,
influencer_1360,353460,5489,301,1.49,1.55,109,0.3,APPROVE - Low fraud risk,0,
influencer_1361,1036417,20371,805,-0.64,1.97,1166,0.0,APPROVE - Low fraud risk,0,
influencer_1362,260651,8774,4150,-9.18,3.37,372,97.7,REJECT - High fraud risk,1,
influencer_1363,67015,977,48,6.3,1.46,293,0.6,APPROVE - Low fraud risk,0,
influencer_1364,554143,6664,502,-3.4,1.2,1470,0.0,APPROVE - Low fraud risk,0,
influencer_1365,179561,6799,216,0.01,3.79,1208,0.0,APPROVE - Low fraud risk,0,
influencer_1366,114600,2347,97,1.68,2.05,1369,0.0,APPROVE - Low fraud risk,0,
influencer_1367,272470,9963,541,0.49,3.66,1339,0.0,APPROVE - Low fraud risk,0,
influencer_1368,430746,17708,868,4.79,4.11,463,0.1,APPROVE - Low fraud risk,0,
influencer_1369,684230,11061,639,1.87,1.62,1643,0.0,APPROVE - Low fraud risk,0,
influencer_1370,378857,17255,881,-3.76,4.55,1666,0.0,APPROVE - Low fraud risk,0,
influencer_1371,121880,3173,156,1.08,2.6,819,0.0,APPROVE - Low fraud risk,0,
influencer_1372,530105,18238,949,8.21,3.44,1692,0.0,APPROVE - Low fraud risk,0,
influencer_1373,171348,6228,247,0.49,3.63,521,0.0,APPROVE - Low fraud risk,0,
influencer_1374,631650,4159,177,2.46,0.66,95,5.9,APPROVE - Low fraud risk,0,
influencer_1375,341324,10242,352,4.94,3.0,1055,0.0,APPROVE - Low fraud risk,0,
influencer_1376,186932,5475,340,-0.06,2.93,924,0.0,APPROVE - Low fraud risk,0,
influencer_1377,1841771,433,16,30.84,0.02,464,100.0,REJECT - High fraud risk,1,
influencer_1378,564239,11668,5780,10.76,2.07,985,95.9,REJECT - High fraud risk,1,
influencer_1379,341096,508,5,16.21,0.15,260,98.3,REJECT - High fraud risk,1,
influencer_1380,1710434,44468,2206,5.97,2.6,718,0.5,APPROVE - Low fraud risk,0,
influencer_1381,198286,5130,274,3.17,2.59,1134,0.0,APPROVE - Low fraud risk,0,
influencer_1382,365276,7112,81,-1.55,1.95,355,0.0,APPROVE - Low fraud risk,0,
influencer_1383,4084475,156349,10659,4.33,3.83,1125,0.2,APPROVE - Low fraud risk,0,
influencer_1384,341013,5458,269,4.41,1.6,1180,0.0,APPROVE - Low fraud risk,0,
influencer_1385,522693,17837,1346,0.07,3.41,1299,0.4,APPROVE - Low fraud risk,0,
influencer_1386,871306,28802,1390,6.7,3.31,625,0.4,APPROVE - Low fraud risk,0,
influencer_1387,315727,5024,261,6.01,1.59,1507,0.0,APPROVE - Low fraud risk,0,
influencer_1388,428225,4153,1572,24.3,0.97,1012,78.3,REJECT - High fraud risk,1,
influencer_1389,145226,3263,124,-0.7,2.25,120,0.0,APPROVE - Low fraud risk,0,
influencer_1390,247392,11364,938,2.32,4.59,335,0.5,APPROVE - Low fraud risk,0,
influencer_1391,89067,1514,79,0.08,1.7,653,0.0,APPROVE - Low fraud risk,0,
influencer_1392,561830,6085,61,-0.97,1.08,1384,0.0,APPROVE - Low fraud risk,0,
influencer_1393,373009,10438,391,8.32,2.8,544,0.8,APPROVE - Low fraud risk,0,
influencer_1394,93104,3804,275,1.69,4.09,1010,0.0,APPROVE - Low fraud risk,0,
influencer_1395,226128,516,20,0.07,0.23,283,56.6,MANUAL REVIEW - Audit history,1,
influencer_1396,1643093,28300,8785,-10.0,1.72,370,94.3,REJECT - High fraud risk,1,
influencer_1397,218939,3957,219,3.74,1.81,1414,0.0,APPROVE - Low fraud risk,0,
influencer_1398,2009538,692,19,5.67,0.03,218,99.6,REJECT - High fraud risk,1,
influencer_1399,69525,2032,46,0.96,2.92,700,0.3,APPROVE - Low fraud risk,0,
influencer_1400,170666,618,34,1.71,0.36,1627,10.5,APPROVE - Low fraud risk,0,
influencer_1401,185538,6949,249,1.39,3.75,273,0.1,APPROVE - Low fraud risk,0,
influencer_1402,873606,187,7,9.81,0.02,550,99.8,REJECT - High fraud risk,1,
influencer_1403,1117204,36371,1404,7.39,3.26,430,0.4,APPROVE - Low fraud risk,0,
influencer_1404,108474,5115,205,5.06,4.72,1751,0.0,APPROVE - Low fraud risk,0,
influencer_1405,97392,5397,319,10.18,5.54,694,0.8,APPROVE - Low fraud risk,0,
influencer_1406,2018400,21274,715,6.91,1.05,557,3.3,APPROVE - Low fraud risk,0,
influencer_1407,501843,22042,972,7.0,4.39,1731,0.0,APPROVE - Low fraud risk,0,
influencer_1408,1202923,208,4,19.68,0.02,450,100.0,REJECT - High fraud risk,1,
influencer_1409,1926351,69076,3774,5.13,3.59,1369,0.0,APPROVE - Low fraud risk,0,
influencer_1410,37774,1127,18,1.5,2.98,369,0.5,APPROVE - Low fraud risk,0,
influencer_1411,465480,16145,872,10.26,3.47,1892,0.2,APPROVE - Low fraud risk,0,
influencer_1412,624986,9675,777,-0.69,1.55,1510,0.0,APPROVE - Low fraud risk,0,
influencer_1413,153253,4071,169,5.48,2.66,316,0.1,APPROVE - Low fraud risk,0,
influencer_1414,2523386,87016,3195,5.34,3.45,919,0.7,APPROVE - Low fraud risk,0,
influencer_1415,163938,2635,133,2.86,1.61,378,0.0,APPROVE - Low fraud risk,0,
influencer_1416,99569,1674,74,6.79,1.68,1424,0.3,APPROVE - Low fraud risk,0,
influencer_1417,1351961,58028,4660,2.58,4.29,1394,0.2,APPROVE - Low fraud risk,0,
influencer_1418,298631,7545,423,8.48,2.53,104,1.8,APPROVE - Low fraud risk,0,
influencer_1419,150030,4891,172,3.87,3.26,658,0.1,APPROVE - Low fraud risk,0,
influencer_1420,573093,21812,917,6.41,3.81,1183,0.0,APPROVE - Low fraud risk,0,
influencer_1421,449717,20957,1258,5.0,4.66,1699,0.3,APPROVE - Low fraud risk,0,
influencer_1422,922661,23876,598,1.97,2.59,975,0.0,APPROVE - Low fraud risk,0,
influencer_1423,1923784,69680,3135,5.95,3.62,1523,0.0,APPROVE - Low fraud risk,0,
influencer_1424,671760,18760,566,-6.98,2.79,1519,0.0,APPROVE - Low fraud risk,0,
influencer_1425,715709,597,3,46.86,0.08,307,97.7,REJECT - High fraud risk,1,
influencer_1426,103514,3297,161,0.59,3.18,287,0.0,APPROVE - Low fraud risk,0,
influencer_1427,28230,877,32,-0.01,3.11,1612,0.0,APPROVE - Low fraud risk,0,
influencer_1428,199036,4742,278,8.35,2.38,105,1.8,APPROVE - Low fraud risk,0,
influencer_1429,349475,8704,322,1.51,2.49,1216,0.0,APPROVE - Low fraud risk,0,
influencer_1430,91886,2166,102,7.41,2.36,247,0.0,APPROVE - Low fraud risk,0,
influencer_1431,578686,14630,924,1.2,2.53,811,0.0,APPROVE - Low fraud risk,0,
influencer_1432,43436,1463,65,2.21,3.37,246,0.5,APPROVE - Low fraud risk,0,
influencer_1433,95163,2570,187,0.66,2.7,888,0.0,APPROVE - Low fraud risk,0,
influencer_1434,168389,5366,232,3.48,3.19,1452,0.0,APPROVE - Low fraud risk,0,
influencer_1435,26283,324,19,2.13,1.23,1698,0.0,APPROVE - Low fraud risk,0,
influencer_1436,149121,3589,106,-1.05,2.41,341,0.0,APPROVE - Low fraud risk,0,
influencer_1437,3128778,27046,1258,3.65,0.86,151,1.5,APPROVE - Low fraud risk,0,
influencer_1438,290053,7712,400,4.67,2.66,416,0.1,APPROVE - Low fraud risk,0,
influencer_1439,418941,14423,774,2.21,3.44,1078,0.0,APPROVE - Low fraud risk,0,
influencer_1440,1152693,26909,870,-5.54,2.33,1157,0.0,APPROVE - Low fraud risk,0,
influencer_1441,72887,3246,70,2.52,4.45,587,0.1,APPROVE - Low fraud risk,0,
influencer_1442,5000000,111135,5780,4.5,2.22,1947,0.4,APPROVE - Low fraud risk,0,
influencer_1443,1082886,31133,1947,0.4,2.88,1891,0.0,APPROVE - Low fraud risk,0,
influencer_1444,768301,719,16,25.64,0.09,595,100.0,REJECT - High fraud risk,1,
influencer_1445,510386,13710,557,7.51,2.69,456,0.1,APPROVE - Low fraud risk,0,
influencer_1446,974990,25404,1258,-1.14,2.61,1494,0.0,APPROVE - Low fraud risk,0,
influencer_1447,291256,8958,588,4.69,3.08,1989,0.0,APPROVE - Low fraud risk,0,
influencer_1448,1176296,54023,2897,0.61,4.59,1161,0.6,APPROVE - Low fraud risk,0,
influencer_1449,818718,28962,1204,1.87,3.54,1900,0.0,APPROVE - Low fraud risk,0,
influencer_1450,97501,4391,267,10.06,4.5,586,2.8,APPROVE - Low fraud risk,0,
influencer_1451,52681,1399,73,1.59,2.66,1778,0.0,APPROVE - Low fraud risk,0,
influencer_1452,557788,15582,627,-1.03,2.79,1958,0.0,APPROVE - Low fraud risk,0,
influencer_1453,127226,4522,2960,-3.37,3.55,918,97.6,REJECT - High fraud risk,1,
influencer_1454,269272,5275,230,2.01,1.96,620,0.0,APPROVE - Low fraud risk,0,
influencer_1455,88346,4573,148,2.82,5.18,1341,0.0,APPROVE - Low fraud risk,0,
influencer_1456,89066,2141,97,-3.02,2.4,1368,0.0,APPROVE - Low fraud risk,0,
influencer_1457,810557,28957,1680,1.75,3.57,1301,0.0,APPROVE - Low fraud risk,0,
influencer_1458,1821727,308,15,4.42,0.02,427,99.6,REJECT - High fraud risk,1,
influencer_1459,1348687,2017,31,36.72,0.15,163,100.0,REJECT - High fraud risk,1,
influencer_1460,245417,11457,329,0.62,4.67,171,0.0,APPROVE - Low fraud risk,0,
influencer_1461,415781,9524,508,-3.28,2.29,1691,0.0,APPROVE - Low fraud risk,0,
influencer_1462,1080473,23307,1008,-0.92,2.16,1186,0.0,APPROVE - Low fraud risk,0,
influencer_1463,754399,26252,1782,2.12,3.48,1843,0.0,APPROVE - Low fraud risk,0,
influencer_1464,762237,19991,1023,6.28,2.62,1143,0.0,APPROVE - Low fraud risk,0,
influencer_1465,363252,16589,214,4.27,4.57,205,0.1,APPROVE - Low fraud risk,0,
influencer_1466,244892,7106,270,-3.33,2.9,892,0.0,APPROVE - Low fraud risk,0,
influencer_1467,330032,7068,344,6.84,2.14,135,0.3,APPROVE - Low fraud risk,0,
influencer_1468,83689,3549,57,-1.06,4.24,433,0.3,APPROVE - Low fraud risk,0,
influencer_1469,4665998,174102,6090,0.19,3.73,1961,0.6,APPROVE - Low fraud risk,0,
influencer_1470,2207336,77381,4478,5.51,3.51,629,0.8,APPROVE - Low fraud risk,0,
influencer_1471,364633,7731,2291,12.4,2.12,374,95.1,REJECT - High fraud risk,1,
influencer_1472,159858,4051,1124,26.06,2.53,523,98.9,REJECT - High fraud risk,1,
influencer_1473,343120,7220,469,6.46,2.1,1508,0.0,APPROVE - Low fraud risk,0,
influencer_1474,1095663,33676,2439,9.45,3.07,1240,1.8,APPROVE - Low fraud risk,0,
influencer_1475,39664,1902,56,9.98,4.79,1533,1.0,APPROVE - Low fraud risk,0,
influencer_1476,245907,3441,137,7.93,1.4,1507,0.2,APPROVE - Low fraud risk,0,
influencer_1477,266431,8150,294,1.55,3.06,386,0.1,APPROVE - Low fraud risk,0,
influencer_1478,815160,33609,916,2.35,4.12,492,0.1,APPROVE - Low fraud risk,0,
influencer_1479,5000000,95823,2134,4.24,1.92,1462,0.0,APPROVE - Low fraud risk,0,
influencer_1480,487882,7943,336,3.54,1.63,1198,0.0,APPROVE - Low fraud risk,0,
influencer_1481,5000000,893,43,16.62,0.02,606,95.9,REJECT - High fraud risk,1,
influencer_1482,543024,157,6,18.45,0.03,705,100.0,REJECT - High fraud risk,1,
influencer_1483,5000000,126163,7779,1.37,2.52,217,0.5,APPROVE - Low fraud risk,0,
influencer_1484,167589,224,6,35.84,0.13,343,97.6,REJECT - High fraud risk,1,
influencer_1485,873278,20275,1196,7.14,2.32,563,0.6,APPROVE - Low fraud risk,0,
influencer_1486,2538550,95185,5774,11.45,3.75,519,6.0,APPROVE - Low fraud risk,0,
influencer_1487,634823,23903,1239,6.43,3.77,329,0.3,APPROVE - Low fraud risk,0,
influencer_1488,2328786,7921,193,-1.32,0.34,60,27.9,CAUTION - Monitor 2-4 weeks,0,
influencer_1489,166247,6299,331,3.06,3.79,543,0.1,APPROVE - Low fraud risk,0,
influencer_1490,713810,41722,3003,1.38,5.84,1979,4.9,APPROVE - Low fraud risk,0,
influencer_1491,485973,21977,1207,11.57,4.52,858,6.5,APPROVE - Low fraud risk,0,
influencer_1492,1493925,42956,1523,8.74,2.88,1957,0.4,APPROVE - Low fraud risk,0,
influencer_1493,157276,7488,464,0.91,4.76,405,0.0,APPROVE - Low fraud risk,0,
influencer_1494,557909,10700,584,5.28,1.92,1692,0.0,APPROVE - Low fraud risk,0,
influencer_1495,358715,15487,425,-3.17,4.32,1183,0.0,APPROVE - Low fraud risk,0,
influencer_1496,367008,11655,315,10.37,3.18,1147,1.1,APPROVE - Low fraud risk,0,
influencer_1497,159008,8462,386,-5.02,5.32,1713,0.0,APPROVE - Low fraud risk,0,
influencer_1498,332842,17371,628,9.1,5.22,1583,0.3,APPROVE - Low fraud risk,0,
influencer_1499,327396,11636,557,-6.92,3.55,380,0.0,APPROVE - Low fraud risk,0,
influencer_1500,811829,13201,761,0.54,1.63,1303,0.0,APPROVE - Low fraud risk,0,
influencer_1501,231873,2365,111,6.99,1.02,1849,0.5,APPROVE - Low fraud risk,0,
influencer_1502,332658,14622,548,-2.39,4.4,765,0.0,APPROVE - Low fraud risk,0,
influencer_1503,1368521,761,23,2.68,0.06,641,99.6,REJECT - High fraud risk,1,
influencer_1504,744446,19108,598,5.08,2.57,981,0.0,APPROVE - Low fraud risk,0,
influencer_1505,497731,29434,942,5.02,5.91,1873,0.0,APPROVE - Low fraud risk,0,
influencer_1506,503004,5219,222,5.84,1.04,151,3.5,APPROVE - Low fraud risk,0,
influencer_1507,566214,11823,810,6.57,2.09,1115,0.0,APPROVE - Low fraud risk,0,
influencer_1508,1653445,69918,1025,0.03,4.23,1790,0.0,APPROVE - Low fraud risk,0,
influencer_1509,433974,15460,5381,7.18,3.56,974,96.3,REJECT - High fraud risk,1,
influencer_1510,609476,9531,659,-2.5,1.56,380,0.0,APPROVE - Low fraud risk,0,
influencer_1511,377485,9584,366,14.1,2.54,226,18.4,APPROVE - Low fraud risk,0,
influencer_1512,278377,5946,294,1.84,2.14,810,0.3,APPROVE - Low fraud risk,0,
influencer_1513,1008906,35051,1321,10.84,3.47,1599,0.2,APPROVE - Low fraud risk,0,
influencer_1514,281708,6682,426,-11.12,2.37,89,7.3,APPROVE - Low fraud risk,0,
influencer_1515,906116,21686,963,-7.8,2.39,1863,0.3,APPROVE - Low fraud risk,0,
influencer_1516,1011532,38670,2331,8.95,3.82,927,2.3,APPROVE - Low fraud risk,0,
influencer_1517,134313,2983,181,4.87,2.22,1437,0.0,APPROVE - Low fraud risk,0,
influencer_1518,4008230,69131,2307,2.93,1.72,1192,0.0,APPROVE - Low fraud risk,0,
influencer_1519,57026,2204,91,-0.94,3.86,529,0.0,APPROVE - Low fraud risk,0,
